file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\RecyclerPool.java,com.fasterxml.jackson.core.util.RecyclerPool,interface,4,18,14,4,5,4,0,2,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,169,3,0,0,0,0,0,1,0,0,0,0,0,7,0,183,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\UTF8NamesParseTest.java,com.fasterxml.jackson.core.read.UTF8NamesParseTest,class,6,7,1,6,24,2,0,33,62,0.8333333,0.027777778,0.027777778,12,0,3,3,0,6,9,0,0,0,2,2,0,0,0,2,2,0,2,182,0,6,3,0,10,47,29,47,17,38,3,0,0,0,116,1,0
E:\OOD_Assignment\jackson-core\src\test\java\perf\RecyclerPoolTest.java,perf.RecyclerPoolTest,class,9,11,2,9,19,1,0,39,13,0.77777773,0.16666667,0.16666667,6,1,2,2,0,2,4,0,0,0,3,2,0,1,0,2,3,0,13,104,1,5,1,1,4,10,19,29,9,27,3,1,0,0,113,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\BufferRecyclers.java,com.fasterxml.jackson.core.util.BufferRecyclers,class,5,6,1,5,14,1,0,13,19,0.8095238,0.035714287,0.035714287,7,7,7,0,0,0,8,0,0,0,3,3,1,1,1,0,3,0,7,50,7,0,4,1,1,2,1,10,0,6,2,0,0,0,179,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\JsonGeneratorDecorator.java,com.fasterxml.jackson.core.util.JsonGeneratorDecorator,interface,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\TestUnicode.java,com.fasterxml.jackson.core.json.TestUnicode,class,6,7,1,6,4,2,0,8,1,0.0,NaN,NaN,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,3,0,3,1,0,0,0,19,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\Instantiatable.java,com.fasterxml.jackson.core.util.Instantiatable,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\util\DelegatesTest.java,com.fasterxml.jackson.core.util.DelegatesTest,class,21,21,0,21,7,4,0,133,0,0.14285715,0.71428573,0.71428573,7,0,0,0,0,7,7,0,0,0,1,0,0,1,0,0,1,0,3,328,0,0,0,0,0,23,46,32,0,32,0,1,4,0,74,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\json\UTF8DataInputJsonParser.java,com.fasterxml.jackson.core.json.UTF8DataInputJsonParser,class,21,25,4,21,673,5,0,163,1958,0.8277154,0.20470588,0.3890196,89,1,23,38,28,0,51,0,44,0,6,0,0,1,5,0,1,0,28,2158,218,33,248,4,169,62,474,521,96,144,6,0,0,0,568,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\jsonptr\JsonPointerOOME736Test.java,com.fasterxml.jackson.core.jsonptr.JsonPointerOOME736Test,class,10,10,0,10,3,2,0,15,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,22,0,1,0,1,0,5,2,8,1,8,2,0,0,0,41,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\DefaultPrettyPrinter.java,com.fasterxml.jackson.core.util.DefaultPrettyPrinter$Indenter,interface,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncParserNamesTest.java,com.fasterxml.jackson.core.json.async.AsyncParserNamesTest,class,9,10,1,9,9,3,0,23,8,0.6,0.0,0.0,5,0,0,2,0,3,3,0,0,0,1,0,0,1,0,0,1,0,3,94,1,2,0,0,5,11,28,17,6,16,2,0,0,0,70,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\JsonTokenId.java,com.fasterxml.jackson.core.JsonTokenId,interface,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,14,0,0,16,0,0,0,0,0,0,14,14,0,14,0,0,0,0,79,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\GeneratorFeaturesTest.java,com.fasterxml.jackson.core.json.GeneratorFeaturesTest,class,9,10,1,9,36,2,0,53,124,0.7647059,0.09090909,0.09090909,17,0,0,5,0,12,12,0,0,0,1,0,0,1,0,0,1,0,13,262,1,3,0,1,0,49,14,59,1,44,4,0,0,0,107,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\json\async\NonBlockingByteBufferJsonParser.java,com.fasterxml.jackson.core.json.async.NonBlockingByteBufferJsonParser,class,8,12,4,8,11,7,0,10,1,0.2857143,0.47619048,0.47619048,7,0,4,0,3,0,7,0,0,0,1,0,0,1,0,0,0,0,2,47,5,0,0,0,1,3,2,12,5,5,1,0,0,0,98,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\filter\BasicParserFilteringTest.java,com.fasterxml.jackson.core.filter.BasicParserFilteringTest$Anonymous1,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\JsonPointer.java,com.fasterxml.jackson.core.JsonPointer$Serialization,innerclass,1,1,0,1,5,1,0,3,0,0.2,0.5,0.5,5,0,3,1,0,1,4,0,0,0,1,0,0,1,0,0,0,0,1,17,1,0,0,0,0,0,0,2,0,1,0,0,0,0,50,8,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\filter\BasicParserFilteringTest.java,com.fasterxml.jackson.core.filter.BasicParserFilteringTest$Anonymous2,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\TestRootValues.java,com.fasterxml.jackson.core.json.TestRootValues,class,10,11,1,10,19,4,0,35,60,0.75,0.04761905,0.04761905,12,0,0,5,0,7,7,0,0,0,1,0,0,1,0,0,1,0,3,158,0,2,0,2,0,17,9,22,2,20,1,0,2,0,78,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\jsonptr\JsonPointer1168Test.java,com.fasterxml.jackson.core.jsonptr.JsonPointer1168Test,class,3,3,0,3,1,2,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,8,0,3,0,3,0,0,0,0,19,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncTokenFilterTest.java,com.fasterxml.jackson.core.json.async.AsyncTokenFilterTest,class,14,14,0,14,8,3,0,19,0,0.3,1.0,1.0,4,0,0,0,0,4,4,0,0,0,5,4,0,5,0,0,5,0,8,74,0,2,0,2,0,9,7,19,0,19,1,1,0,0,63,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\FormatFeature.java,com.fasterxml.jackson.core.FormatFeature,interface,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\loc\LocationDuringStreamParsingTest.java,com.fasterxml.jackson.core.read.loc.LocationDuringStreamParsingTest,class,7,9,2,7,16,2,0,22,45,0.0,0.0,0.0,10,1,0,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,75,1,5,3,0,0,5,6,7,1,7,1,0,2,0,85,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\TreeNode.java,com.fasterxml.jackson.core.TreeNode,interface,6,16,10,6,17,1,0,0,136,0.0,0.0,0.0,17,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\ErrorReportConfigurationTest.java,com.fasterxml.jackson.core.ErrorReportConfigurationTest,class,12,13,1,12,26,2,0,38,114,0.8235294,0.07575758,0.09090909,17,0,0,5,0,12,12,0,0,0,3,0,0,3,0,0,3,0,34,161,1,1,0,9,0,28,48,27,8,27,1,0,0,0,116,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\ReadConstrainedTextBuffer.java,com.fasterxml.jackson.core.util.ReadConstrainedTextBuffer,class,3,4,1,3,2,2,0,1,0,0.0,1.0,1.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,17,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\jsonptr\Fuzz51806JsonPointerParse818Test.java,com.fasterxml.jackson.core.jsonptr.Fuzz51806JsonPointerParse818Test,class,4,5,1,4,9,2,0,13,4,0.5,1.0,1.0,4,0,0,2,0,2,2,0,0,0,1,1,0,1,0,0,1,0,1,37,1,2,1,0,2,2,7,8,4,7,3,0,0,0,44,0,0
E:\OOD_Assignment\jackson-core\src\test\java\perf\ManualIntRead.java,perf.ManualIntRead,class,7,8,1,7,11,2,0,14,4,0.53333336,0.33333334,0.33333334,5,1,1,2,2,0,3,0,1,0,3,0,0,0,3,0,3,0,2,44,0,3,4,0,1,5,4,8,0,8,2,0,0,0,40,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncNonStdParsingTest.java,com.fasterxml.jackson.core.json.async.AsyncNonStdParsingTest,class,7,8,1,7,25,3,0,30,105,0.0,0.0,0.0,15,0,0,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,12,283,1,2,3,3,5,59,111,34,4,27,3,0,0,0,106,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\WriteTypeIdTest.java,com.fasterxml.jackson.core.write.WriteTypeIdTest,class,5,5,0,5,4,2,0,17,0,0.0,1.0,1.0,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,1,0,2,84,0,0,0,1,0,23,8,32,0,11,1,0,0,0,41,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\ParserErrorRecovery1173Test.java,com.fasterxml.jackson.core.read.ParserErrorRecovery1173Test,class,6,7,1,6,5,2,0,10,6,0.75,0.0,0.0,4,0,0,1,0,3,3,0,0,0,1,0,0,1,0,0,1,0,1,32,0,0,0,2,0,3,2,3,1,3,2,0,0,0,55,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\util\ReadConstrainedTextBufferTest.java,com.fasterxml.jackson.core.util.ReadConstrainedTextBufferTest,class,12,13,1,12,4,1,0,14,0,0.25,1.0,1.0,4,1,0,1,0,3,3,0,0,0,1,1,0,1,0,0,1,0,10,46,1,0,0,3,0,1,5,11,0,11,2,0,0,3,34,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\loc\LocationOffsets455Test.java,com.fasterxml.jackson.core.read.loc.LocationOffsets455Test,class,4,4,0,4,2,2,0,13,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,3,17,6,0,4,0,0,0,0,21,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\base\ParserMinimalBase.java,com.fasterxml.jackson.core.base.ParserMinimalBase,class,17,29,12,17,164,2,3,62,2256,0.98982126,0.104210526,0.15263158,76,3,36,0,40,0,76,13,12,0,53,48,0,0,53,0,50,0,23,480,74,2,42,1,21,32,33,99,9,84,3,0,0,0,378,1025,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\NextNameParserTest.java,com.fasterxml.jackson.core.read.NextNameParserTest,class,4,5,1,4,4,2,0,13,6,0.0,0.0,0.0,4,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,15,4,2,1,2,0,0,0,0,42,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\loc\LocationInArrayTest.java,com.fasterxml.jackson.core.read.loc.LocationInArrayTest,class,6,7,1,6,6,2,0,17,6,0.75,0.0,0.0,4,0,0,2,0,2,2,0,0,0,1,0,0,0,0,1,1,0,0,43,0,0,0,0,0,2,33,3,0,3,1,0,0,0,33,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncFieldNamesTest.java,com.fasterxml.jackson.core.json.async.AsyncFieldNamesTest,class,10,11,1,10,7,3,0,25,13,0.75,0.0,0.0,6,0,0,4,0,2,2,0,0,0,2,0,0,2,0,0,2,0,7,83,0,1,0,0,0,35,36,12,0,8,1,0,0,0,48,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\exc\StreamConstraintsException.java,com.fasterxml.jackson.core.exc.StreamConstraintsException,class,2,7,5,2,2,6,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,28,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\JsonParserSequence.java,com.fasterxml.jackson.core.util.JsonParserSequence,class,4,6,2,4,33,3,0,16,29,0.6818182,0.16363636,0.27272728,11,2,6,0,5,0,11,0,0,0,4,0,0,0,4,0,2,0,1,112,16,4,7,0,6,1,5,15,1,12,3,0,0,0,178,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\RawValueWithSurrogatesTest.java,com.fasterxml.jackson.core.json.RawValueWithSurrogatesTest,class,7,8,1,7,7,2,0,13,3,0.6666667,0.0,0.0,3,0,0,1,0,2,3,0,0,0,2,0,0,1,0,1,2,0,1,38,0,2,0,0,0,31,5,13,3,13,2,0,0,0,56,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\filter\BasicParserFilteringTest.java,com.fasterxml.jackson.core.filter.BasicParserFilteringTest$NameMatchFilter,innerclass,2,2,0,2,5,2,0,2,4,0.5,0.16666667,0.16666667,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,1,18,4,0,0,0,0,0,0,1,0,1,1,0,0,0,14,8,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\failing\async\FilteringOnAsyncInfiniteLoop1144Test.java,com.fasterxml.jackson.failing.async.FilteringOnAsyncInfiniteLoop1144Test,class,8,8,0,8,3,1,0,18,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,2,0,3,30,0,0,0,3,0,4,4,9,0,9,2,0,0,2,42,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\SerializableString.java,com.fasterxml.jackson.core.SerializableString,interface,2,22,20,2,13,1,0,0,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\Versioned.java,com.fasterxml.jackson.core.Versioned,interface,1,6,5,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\BoundsChecksWithJsonFactoryTest.java,com.fasterxml.jackson.core.json.BoundsChecksWithJsonFactoryTest$CharBackedCreation,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\async\ByteBufferFeeder.java,com.fasterxml.jackson.core.async.ByteBufferFeeder,interface,1,4,3,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\failing\ParserErrorHandling679Test.java,com.fasterxml.jackson.failing.ParserErrorHandling679Test,class,5,6,1,5,9,2,0,11,21,0.0,0.0,0.0,7,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,3,0,16,0,6,4,6,2,0,0,0,51,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\RecyclerPool.java,com.fasterxml.jackson.core.util.RecyclerPool$StatefulImplBase,innerclass,4,4,0,4,4,1,0,2,1,0.75,0.33333334,0.33333334,3,0,1,0,2,0,3,1,0,0,4,3,2,1,1,0,4,0,2,16,2,0,1,0,0,0,3,4,0,4,1,0,0,0,64,1024,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\RequestPayload.java,com.fasterxml.jackson.core.util.RequestPayload,class,1,7,6,1,11,1,0,2,0,0.5,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,4,1,0,1,3,0,1,0,0,36,4,0,5,1,1,1,1,4,0,4,2,0,0,0,59,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$Anonymous10,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\filter\JsonPointerBasedFilter.java,com.fasterxml.jackson.core.filter.JsonPointerBasedFilter,class,3,10,7,3,16,2,0,7,25,0.6,0.22222222,0.22222222,10,0,8,0,2,0,10,0,0,0,2,0,0,0,2,0,2,0,1,55,11,0,2,0,0,2,0,5,1,4,1,0,0,0,80,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\write\BoundsChecksWithGeneratorTest.java,com.fasterxml.jackson.core.write.BoundsChecksWithGeneratorTest$GeneratorCreator,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\TestWithTonsaSymbols.java,com.fasterxml.jackson.core.json.TestWithTonsaSymbols,class,5,6,1,5,9,2,0,16,6,0.75,0.0,0.0,4,0,0,2,0,2,2,0,0,0,1,1,0,0,0,1,1,0,2,41,1,3,0,0,0,1,7,8,1,8,2,0,0,0,85,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\Base64Variant.java,com.fasterxml.jackson.core.Base64Variant,class,7,30,23,7,113,1,0,38,614,0.876923,0.13289036,0.41971207,45,0,38,2,5,0,43,0,0,0,13,5,2,9,1,1,13,0,12,393,38,5,29,0,62,19,122,99,55,47,3,0,1,0,380,17,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\util\JsonBufferRecyclersTest.java,com.fasterxml.jackson.core.util.JsonBufferRecyclersTest,class,10,11,1,10,23,2,0,32,153,0.0,0.0,0.0,18,0,0,3,0,15,15,0,0,0,0,0,0,0,0,0,0,0,30,107,0,1,5,0,0,9,25,10,0,10,1,0,0,0,46,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\base64\Base64BinaryParsingTest.java,com.fasterxml.jackson.core.base64.Base64BinaryParsingTest,class,9,10,1,9,58,2,0,47,120,0.52380955,0.045454547,0.045454547,21,0,0,9,0,12,12,0,0,0,1,0,0,1,0,0,1,0,7,348,2,14,13,7,3,51,42,78,10,56,3,0,0,0,144,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\io\UTF8WriterTest.java,com.fasterxml.jackson.core.io.UTF8WriterTest,class,7,8,1,7,14,2,0,20,21,0.0,0.0,0.0,7,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,7,112,1,2,1,4,4,18,25,32,11,27,3,0,0,0,57,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\io\MergedStream.java,com.fasterxml.jackson.core.io.MergedStream,class,3,7,4,3,25,2,0,12,0,0.45454544,0.8,0.8,11,0,10,1,0,0,10,0,0,2,5,0,0,5,0,0,3,0,1,91,10,0,9,0,1,0,4,17,3,10,2,0,0,0,70,17,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\io\BigDecimalParser.java,com.fasterxml.jackson.core.io.BigDecimalParser,class,2,5,3,2,21,1,0,11,51,0.8181818,0.1,0.1,11,10,5,6,0,0,5,0,0,0,2,2,0,1,0,1,2,0,14,79,14,0,2,4,0,7,4,9,0,7,2,0,0,0,128,17,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\ParserFeatureDefaultsTest.java,com.fasterxml.jackson.core.ParserFeatureDefaultsTest$TestParser,innerclass,10,10,0,10,26,3,0,0,325,0.0,0.0,0.0,26,0,25,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,76,22,0,0,0,0,0,6,0,0,0,0,0,0,0,50,8,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\testsupport\StringWriterForTesting.java,com.fasterxml.jackson.core.testsupport.StringWriterForTesting,class,0,1,1,0,7,3,0,2,6,0.6,0.2,0.2,5,0,5,0,0,0,5,0,0,0,2,0,2,0,0,0,0,0,0,20,2,0,0,0,0,0,4,2,0,2,0,0,0,0,13,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\JsonFactoryTest.java,com.fasterxml.jackson.core.json.JsonFactoryTest,class,15,16,1,15,15,6,0,66,49,0.72727275,0.083333336,0.083333336,11,0,0,2,0,9,9,0,0,0,1,0,0,0,0,1,1,0,8,219,0,3,0,6,0,17,12,38,0,34,1,0,3,0,80,0,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\util\InternCache.java,com.fasterxml.jackson.core.util.InternCache,class,1,4,3,1,7,3,0,7,1,0.75,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,4,3,1,3,0,0,4,0,0,33,2,0,1,1,0,0,4,6,0,5,4,0,0,0,94,17,0
E:\OOD_Assignment\jackson-core\src\main\java\com\fasterxml\jackson\core\TSFBuilder.java,com.fasterxml.jackson.core.TSFBuilder,class,21,72,51,21,60,1,0,29,907,0.9230769,0.08115942,0.39227054,47,1,37,1,9,0,46,1,1,0,13,3,0,0,13,0,3,0,12,212,39,4,6,0,0,4,0,44,1,13,1,0,0,0,141,1025,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\sym\SymbolsViaParserTest.java,com.fasterxml.jackson.core.sym.SymbolsViaParserTest,class,5,6,1,5,13,2,0,18,21,0.0,0.0,0.0,7,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,56,1,3,0,0,0,9,10,12,2,12,2,0,0,0,40,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\ParserLinefeedsTest.java,com.fasterxml.jackson.core.read.ParserLinefeedsTest,class,5,6,1,5,5,2,0,11,6,0.0,0.0,0.0,4,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,9,8,3,0,2,0,0,0,0,37,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\json\async\AsyncInvalidCharsTest.java,com.fasterxml.jackson.core.json.async.AsyncInvalidCharsTest,class,9,10,1,9,9,3,0,19,9,0.5,0.0,0.0,6,0,0,4,0,2,2,0,0,0,1,0,0,1,0,0,1,0,6,69,0,0,0,2,0,11,33,10,0,10,1,0,0,0,64,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\io\schubfach\DoubleToDecimalChecker.java,com.fasterxml.jackson.core.io.schubfach.DoubleToDecimalChecker,class,6,8,2,6,32,2,0,19,175,0.9586957,0.18954249,0.18954249,23,10,0,5,0,18,18,0,0,0,20,18,0,3,0,17,19,0,25,105,15,4,4,0,12,19,19671,26,26,25,1,0,0,0,86,1,0
E:\OOD_Assignment\jackson-core\src\test\java\perf\ConcurrencyReadTest.java,perf.ConcurrencyReadTest,class,4,6,2,4,7,1,0,12,3,0.6666667,0.0,0.0,3,1,1,1,1,0,2,0,0,0,1,1,0,1,0,0,1,0,5,52,0,3,2,0,0,4,9,15,4,13,1,1,0,0,53,1,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\constraints\LargeDocReadTest.java,com.fasterxml.jackson.core.constraints.LargeDocReadTest,class,13,14,1,13,18,3,0,31,37,0.79999995,0.26666668,0.26666668,10,0,0,4,0,6,6,0,0,0,3,0,0,3,0,0,3,0,12,88,1,3,2,7,0,14,13,18,4,18,1,0,0,0,75,0,0
E:\OOD_Assignment\jackson-core\src\test\java\com\fasterxml\jackson\core\read\loc\LocationOfError1173Test.java,com.fasterxml.jackson.core.read.loc.LocationOfError1173Test$InvalidJson,innerclass,0,0,0,0,2,1,0,0,1,0.5,1.0,1.0,2,0,1,0,0,1,2,0,0,0,6,0,5,1,0,0,6,0,0,19,1,0,0,0,0,0,0,6,0,6,0,0,0,0,13,8,0
